Date,24HPass,3DPass,7DPass,Trips,Miles,Year,Month,Day,MonthYear,revenue,LogTrips
2016-03-08,723.0,0.0,98.0,36521,67958.0,2016,3,8,2016-03-01,9643.849999999999,10.505642716590316
2016-03-09,1226.0,0.0,125.0,41489,81662.0,2016,3,9,2016-03-01,15323.699999999999,10.633183610843151
2016-03-10,1271.0,0.0,111.0,42252,82079.0,2016,3,10,2016-03-01,15421.449999999999,10.651406968943053
2016-03-11,1266.0,0.0,79.0,38193,76636.0,2016,3,11,2016-03-01,14571.699999999999,10.550407531729755
2016-03-12,3247.0,0.0,105.0,32770,81491.0,2016,3,12,2016-03-01,34932.649999999994,10.39726874169286
2016-03-13,2216.0,0.0,67.0,27549,63214.0,2016,3,13,2016-03-01,23724.199999999997,10.223721516281632
2016-03-14,70.0,0.0,17.0,10930,16498.0,2016,3,14,2016-03-01,1121.5,9.299266581170585
2016-03-15,582.0,0.0,79.0,31595,57722.0,2016,3,15,2016-03-01,7765.9,10.360754159207556
2016-03-16,930.0,0.0,78.0,36067,68713.0,2016,3,16,2016-03-01,11203.5,10.493133598827878
2016-03-17,785.0,0.0,98.0,35390,65353.0,2016,3,17,2016-03-01,10260.75,10.474184573339508
2016-03-18,933.0,0.0,87.0,34647,69122.0,2016,3,18,2016-03-01,11458.349999999999,10.452966420783197
2016-03-19,1411.0,0.0,69.0,24048,49113.0,2016,3,19,2016-03-01,15764.449999999999,10.087807111992756
2016-03-20,633.0,0.0,40.0,16676,29737.0,2016,3,20,2016-03-01,7298.349999999999,9.721725839000687
2016-03-21,428.0,0.0,57.0,26414,44457.0,2016,3,21,2016-03-01,5683.599999999999,10.18164945160375
2016-03-22,705.0,0.0,99.0,33496,62248.0,2016,3,22,2016-03-01,9489.75,10.41918130769898
2016-03-23,1279.0,0.0,120.0,40981,80289.0,2016,3,23,2016-03-01,15726.05,10.620863823642551
2016-03-24,1045.0,0.0,101.0,36495,67590.0,2016,3,24,2016-03-01,12922.75,10.504930543885733
2016-03-25,1684.0,0.0,128.0,34091,70525.0,2016,3,25,2016-03-01,19955.8,10.436788698817288
2016-03-26,2834.0,0.0,108.0,27474,67267.0,2016,3,26,2016-03-01,30898.3,10.220995381885151
2016-03-27,2080.0,0.0,67.0,22481,52462.0,2016,3,27,2016-03-01,22371.0,10.02042578700401
2016-03-28,375.0,0.0,60.0,20344,35548.0,2016,3,28,2016-03-01,5231.25,9.920541307101956
2016-03-29,588.0,0.0,97.0,31481,55067.0,2016,3,29,2016-03-01,8275.599999999999,10.357139468227567
2016-03-30,769.0,0.0,64.0,33674,61264.0,2016,3,30,2016-03-01,9251.55,10.424481305217745
2016-03-31,1141.0,0.0,91.0,38192,79447.0,2016,3,31,2016-03-01,13627.949999999999,10.550381348578611
2016-04-01,1113.0,0.0,82.0,34448,67595.0,2016,4,1,2016-04-01,13124.349999999999,10.447206219604144
2016-04-02,1193.0,0.0,63.0,21838,46206.0,2016,4,2,2016-04-01,13445.349999999999,9.99140685057401
2016-04-03,448.0,0.0,31.0,15321,28615.0,2016,4,3,2016-04-01,5232.599999999999,9.636979715315753
2016-04-04,49.0,0.0,19.0,12302,20143.0,2016,4,4,2016-04-01,962.55,9.417517129768314
2016-04-05,341.0,0.0,56.0,26236,43723.0,2016,4,5,2016-04-01,4792.95,10.174887792413626
2016-04-06,443.0,0.0,37.0,29364,48901.0,2016,4,6,2016-04-01,5332.849999999999,10.287524713230672
2016-04-07,280.0,0.0,65.0,30400,54591.0,2016,4,7,2016-04-01,4411.0,10.322197887394314
2016-04-08,542.0,0.0,51.0,30811,53039.0,2016,4,8,2016-04-01,6667.9,10.335627048058479
2016-04-09,346.0,0.0,21.0,12698,21151.0,2016,4,9,2016-04-01,3967.7,9.449199779730396
2016-04-10,1508.0,0.0,48.0,23228,49190.0,2016,4,10,2016-04-01,16204.599999999999,10.05311372649194
2016-04-11,668.0,0.0,82.0,32048,59206.0,2016,4,11,2016-04-01,8696.599999999999,10.374990057905599
2016-04-12,316.0,0.0,50.0,23765,43504.0,2016,4,12,2016-04-01,4394.2,10.07596918904811
2016-04-13,761.0,0.0,106.0,37538,71788.0,2016,4,13,2016-04-01,10221.95,10.533109032216196
2016-04-14,963.0,0.0,93.0,38502,88278.0,2016,4,14,2016-04-01,11906.849999999999,10.55846546697857
2016-04-15,1273.0,0.0,118.0,39676,86981.0,2016,4,15,2016-04-01,15616.349999999999,10.588501749865884
2016-04-16,3726.0,0.0,141.0,36148,102228.0,2016,4,16,2016-04-01,40598.7,10.495376901021846
2016-04-17,4348.0,0.0,190.0,38838,115805.0,2016,4,17,2016-04-01,48012.6,10.567154427773565
2016-04-18,1595.0,0.0,197.0,43989,102730.0,2016,4,18,2016-04-01,20795.25,10.691694881645189
2016-04-19,1130.0,0.0,184.0,46075,107515.0,2016,4,19,2016-04-01,15843.5,10.738025782538024
2016-04-20,1160.0,0.0,116.0,44542,104249.0,2016,4,20,2016-04-01,14442.0,10.704187843260796
2016-04-21,1307.0,0.0,149.0,45568,104484.0,2016,4,21,2016-04-01,16729.65,10.726960994771648
2016-04-22,4230.0,0.0,105.0,48806,113556.0,2016,4,22,2016-04-01,44713.5,10.795608535103078
2016-04-23,3309.0,0.0,155.0,33631,96274.0,2016,4,23,2016-04-01,36799.549999999996,10.423203539647567
2016-04-24,4026.0,0.0,177.0,37862,115132.0,2016,4,24,2016-04-01,44483.7,10.541703249569855
2016-04-25,1698.0,0.0,170.0,42303,100925.0,2016,4,25,2016-04-01,21145.1,10.652613284505339
2016-04-26,741.0,0.0,97.0,34639,75454.0,2016,4,26,2016-04-01,9797.95,10.452735493899395
2016-04-27,1395.0,0.0,110.0,41931,93272.0,2016,4,27,2016-04-01,16630.25,10.643780689153017
2016-04-28,927.0,0.0,95.0,37428,74857.0,2016,4,28,2016-04-01,11598.65,10.530174366395803
2016-04-29,1051.0,0.0,122.0,34878,78020.0,2016,4,29,2016-04-01,13507.449999999999,10.459611536929405
2016-04-30,4244.0,0.0,165.0,38258,110776.0,2016,4,30,2016-04-01,46352.799999999996,10.5521079677126
2016-05-01,260.0,0.0,24.0,10697,29020.0,2016,5,1,2016-05-01,3187.0,9.27771860730613
2016-05-02,967.0,0.0,152.0,38536,84418.0,2016,5,2,2016-05-01,13421.65,10.559348148310058
2016-05-03,350.0,0.0,45.0,22858,57652.0,2016,5,3,2016-05-01,4607.5,10.037056444457543
2016-05-04,449.0,0.0,84.0,31619,67962.0,2016,5,4,2016-05-01,6567.549999999999,10.361513484709917
2016-05-05,970.0,0.0,107.0,39903,80750.0,2016,5,5,2016-05-01,12326.5,10.594206788021406
2016-05-06,275.0,0.0,45.0,18860,42069.0,2016,5,6,2016-05-01,3861.25,9.844798556187449
2016-05-07,2293.0,0.0,133.0,31078,78977.0,2016,5,7,2016-05-01,26140.35,10.34425545234668
2016-05-08,2773.0,0.0,157.0,31197,84464.0,2016,5,8,2016-05-01,31516.35,10.348077215328342
2016-05-09,1389.0,0.0,195.0,45724,103071.0,2016,5,9,2016-05-01,18695.55,10.730378603145668
2016-05-10,876.0,0.0,133.0,44849,89755.0,2016,5,10,2016-05-01,12041.199999999999,10.711056570694335
2016-05-11,1531.0,0.0,147.0,51181,106139.0,2016,5,11,2016-05-01,18908.449999999997,10.843123648405275
2016-05-12,1971.0,0.0,169.0,52273,115823.0,2016,5,12,2016-05-01,23836.449999999997,10.864235264358811
2016-05-13,855.0,0.0,92.0,32391,68317.0,2016,5,13,2016-05-01,10807.25,10.38563588541525
2016-05-14,4186.0,0.0,212.0,42063,108807.0,2016,5,14,2016-05-01,46950.7,10.646923773389242
2016-05-15,1865.0,0.0,116.0,28662,64857.0,2016,5,15,2016-05-01,21456.75,10.263327482618017
2016-05-16,1362.0,0.0,186.0,42787,94791.0,2016,5,16,2016-05-01,18201.9,10.663989597114305
2016-05-17,1012.0,0.0,154.0,43396,80744.0,2016,5,17,2016-05-01,13919.4,10.67812254994234
2016-05-18,1120.0,0.0,121.0,44803,93320.0,2016,5,18,2016-05-01,14169.0,10.710030380446783
2016-05-19,1471.0,151.0,0.0,49184,104291.0,2016,5,19,2016-05-01,21276.0,10.803323646338322
2016-05-20,2349.0,184.0,0.0,52544,118192.0,2016,5,20,2016-05-01,32604.0,10.8694061928121
2016-05-21,2174.0,138.0,0.0,30524,72663.0,2016,5,21,2016-05-01,29400.0,10.326268538409524
2016-05-22,3159.0,131.0,0.0,37804,98270.0,2016,5,22,2016-05-01,41052.0,10.540170196114946
2016-05-23,1549.0,177.0,0.0,48578,109072.0,2016,5,23,2016-05-01,22836.0,10.790926032503254
2016-05-24,696.0,98.0,0.0,34799,68156.0,2016,5,24,2016-05-01,10704.0,10.457343929717506
2016-05-25,1702.0,191.0,0.0,53441,125803.0,2016,5,25,2016-05-01,25008.0,10.8863335206103
2016-05-26,1646.0,195.0,0.0,52134,124751.0,2016,5,26,2016-05-01,24432.0,10.861572606067261
2016-05-27,1988.0,221.0,0.0,46943,106768.0,2016,5,27,2016-05-01,29160.0,10.756689378738994
2016-05-28,3634.0,296.0,0.0,34233,95897.0,2016,5,28,2016-05-01,50712.0,10.440945370102789
2016-05-29,4820.0,161.0,0.0,36881,114069.0,2016,5,29,2016-05-01,61704.0,10.515451792270389
2016-05-30,2782.0,134.0,0.0,32627,94241.0,2016,5,30,2016-05-01,36600.0,10.392895445428055
2016-05-31,1492.0,212.0,0.0,49774,106059.0,2016,5,31,2016-05-01,22992.0,10.815248038323752
2016-06-01,1513.0,156.0,0.0,54662,127143.0,2016,6,1,2016-06-01,21900.0,10.908924048640696
2016-06-02,1649.0,162.0,0.0,54401,124918.0,2016,6,2,2016-06-01,23676.0,10.904137815028022
2016-06-03,1023.0,118.0,0.0,38975,85292.0,2016,6,3,2016-06-01,15108.0,10.570675693925978
2016-06-04,3824.0,159.0,0.0,40973,107610.0,2016,6,4,2016-06-01,49704.0,10.620668592170619
2016-06-05,1133.0,57.0,0.0,22395,54320.0,2016,6,5,2016-06-01,14964.0,10.0165929986414
2016-06-06,1861.0,208.0,0.0,52130,123879.0,2016,6,6,2016-06-01,27324.0,10.861495877762152
2016-06-07,1331.0,127.0,0.0,51761,114761.0,2016,6,7,2016-06-01,19020.0,10.854392248926331
2016-06-08,673.0,74.0,0.0,42063,89460.0,2016,6,8,2016-06-01,9852.0,10.646923773389242
2016-06-09,1556.0,168.0,0.0,52885,127585.0,2016,6,9,2016-06-01,22704.0,10.875875023762154
2016-06-10,2022.0,207.0,0.0,53235,119143.0,2016,6,10,2016-06-01,29232.0,10.882471353748706
2016-06-11,3432.0,126.0,0.0,40980,111784.0,2016,6,11,2016-06-01,44208.0,10.62083942179289
2016-06-12,3335.0,173.0,0.0,40636,117814.0,2016,6,12,2016-06-01,44172.0,10.612409652211436
2016-06-13,1364.0,200.0,0.0,49069,110720.0,2016,6,13,2016-06-01,21168.0,10.800982749825957
2016-06-14,1471.0,153.0,0.0,54813,116030.0,2016,6,14,2016-06-01,21324.0,10.911682671079776
2016-06-15,1524.0,154.0,0.0,55049,122197.0,2016,6,15,2016-06-01,21984.0,10.915978976681567
2016-06-16,1104.0,144.0,0.0,46198,100175.0,2016,6,16,2016-06-01,16704.0,10.7406917860895
2016-06-17,2677.0,155.0,0.0,54236,121671.0,2016,6,17,2016-06-01,35844.0,10.9011001735822
2016-06-18,6432.0,158.0,0.0,48901,143869.0,2016,6,18,2016-06-01,80976.0,10.797553125151618
2016-06-19,5555.0,151.0,0.0,45270,137558.0,2016,6,19,2016-06-01,70284.0,10.720399840430005
2016-06-20,1488.0,211.0,0.0,52247,119765.0,2016,6,20,2016-06-01,22920.0,10.863737751910739
2016-06-21,1331.0,144.0,0.0,53564,116215.0,2016,6,21,2016-06-01,19428.0,10.888632479615456
2016-06-22,1476.0,157.0,0.0,55749,119611.0,2016,6,22,2016-06-01,21480.0,10.92861475194176
2016-06-23,1253.0,160.0,0.0,53206,115262.0,2016,6,23,2016-06-01,18876.0,10.881926450925217
2016-06-24,2142.0,224.0,0.0,54186,123440.0,2016,6,24,2016-06-01,31080.0,10.900177851478853
2016-06-25,4069.0,176.0,0.0,43000,123815.0,2016,6,25,2016-06-01,53052.0,10.668955394675699
2016-06-26,3784.0,156.0,0.0,42992,117472.0,2016,6,26,2016-06-01,49152.0,10.668769330855273
2016-06-27,1400.0,164.0,0.0,47023,100253.0,2016,6,27,2016-06-01,20736.0,10.758392122695934
2016-06-28,1099.0,114.0,0.0,49593,99918.0,2016,6,28,2016-06-01,15924.0,10.811604973721122
2016-06-29,1402.0,128.0,0.0,54882,114793.0,2016,6,29,2016-06-01,19896.0,10.91294070488442
2016-06-30,1571.0,141.0,0.0,54843,125575.0,2016,6,30,2016-06-01,22236.0,10.912229836775195
2016-07-01,1316.0,139.0,0.0,39665,82871.0,2016,7,1,2016-07-01,19128.0,10.588224465736102
2016-07-02,3596.0,314.0,0.0,35835,111151.0,2016,7,2,2016-07-01,50688.0,10.48668034842802
2016-07-03,4095.0,169.0,0.0,35347,111116.0,2016,7,3,2016-07-01,53196.0,10.472968802094007
2016-07-04,3826.0,155.0,0.0,34859,109745.0,2016,7,4,2016-07-01,49632.0,10.459066632489291
2016-07-05,1357.0,160.0,0.0,43736,92107.0,2016,7,5,2016-07-01,20124.0,10.685926840574835
2016-07-06,1288.0,153.0,0.0,51336,109240.0,2016,7,6,2016-07-01,19128.0,10.846147539430351
2016-07-07,1255.0,113.0,0.0,48724,99975.0,2016,7,7,2016-07-01,17772.0,10.79392700081985
2016-07-08,1258.0,152.0,0.0,44400,91632.0,2016,7,8,2016-07-01,18744.0,10.700994748420316
2016-07-09,2844.0,145.0,0.0,38138,107359.0,2016,7,9,2016-07-01,37608.0,10.548966439394572
2016-07-10,3280.0,137.0,0.0,41985,123282.0,2016,7,10,2016-07-01,42648.0,10.645067690617664
2016-07-11,1440.0,211.0,0.0,52853,122260.0,2016,7,11,2016-07-01,22344.0,10.87526975411497
2016-07-12,1472.0,192.0,0.0,56515,120414.0,2016,7,12,2016-07-01,22272.0,10.942261368624832
2016-07-13,1510.0,146.0,0.0,55471,121029.0,2016,7,13,2016-07-01,21624.0,10.923615640649537
2016-07-14,1326.0,126.0,0.0,50345,108541.0,2016,7,14,2016-07-01,18936.0,10.826654588349715
2016-07-15,1709.0,173.0,0.0,48558,104701.0,2016,7,15,2016-07-01,24660.0,10.790514238723757
2016-07-16,3281.0,122.0,0.0,38405,103429.0,2016,7,16,2016-07-01,42300.0,10.555942938432782
2016-07-17,3440.0,153.0,0.0,41346,120635.0,2016,7,17,2016-07-01,44952.0,10.629730960585263
2016-07-18,1062.0,154.0,0.0,43681,97216.0,2016,7,18,2016-07-01,16440.0,10.684668503929622
2016-07-19,1498.0,139.0,0.0,54587,116806.0,2016,7,19,2016-07-01,21312.0,10.90755103814573
2016-07-20,1601.0,158.0,0.0,57213,128799.0,2016,7,20,2016-07-01,23004.0,10.954536424272629
2016-07-21,1553.0,161.0,0.0,54832,128476.0,2016,7,21,2016-07-01,22500.0,10.91202924411439
2016-07-22,1701.0,176.0,0.0,49185,105666.0,2016,7,22,2016-07-01,24636.0,10.803343977946858
2016-07-23,2932.0,138.0,0.0,37522,101810.0,2016,7,23,2016-07-01,38496.0,10.532682706603556
2016-07-24,2966.0,114.0,0.0,39634,113680.0,2016,7,24,2016-07-01,38328.0,10.587442614727157
2016-07-25,920.0,150.0,0.0,35376,85145.0,2016,7,25,2016-07-01,14640.0,10.473788903097228
2016-07-26,1385.0,168.0,0.0,52904,108783.0,2016,7,26,2016-07-01,20652.0,10.876234229354498
2016-07-27,1403.0,132.0,0.0,54148,115744.0,2016,7,27,2016-07-01,20004.0,10.899476317305677
2016-07-28,1292.0,123.0,0.0,50134,98694.0,2016,7,28,2016-07-01,18456.0,10.822454699613692
2016-07-29,1441.0,162.0,0.0,37693,81355.0,2016,7,29,2016-07-01,21180.0,10.537229679803534
2016-07-30,2242.0,112.0,0.0,27780,72197.0,2016,7,30,2016-07-01,29592.0,10.232071616308335
2016-07-31,1641.0,82.0,0.0,27651,70377.0,2016,7,31,2016-07-01,21660.0,10.227417172661774
2016-08-01,1359.0,166.0,0.0,49395,101134.0,2016,8,1,2016-08-01,20292.0,10.807604483478574
2016-08-02,1636.0,181.0,0.0,56744,116187.0,2016,8,2,2016-08-01,23976.0,10.946305202881923
2016-08-03,1827.0,143.0,0.0,56992,118370.0,2016,8,3,2016-08-01,25356.0,10.950666186089387
2016-08-04,1778.0,148.0,0.0,56587,118563.0,2016,8,4,2016-08-01,24888.0,10.94353455583153
2016-08-05,2012.0,185.0,0.0,53286,116534.0,2016,8,5,2016-08-01,28584.0,10.88342891148656
2016-08-06,4159.0,153.0,0.0,44209,125188.0,2016,8,6,2016-08-01,53580.0,10.696683667247571
2016-08-07,3856.0,149.0,0.0,43631,116183.0,2016,8,7,2016-08-01,49848.0,10.683523185864164
2016-08-08,1753.0,184.0,0.0,52251,115847.0,2016,8,8,2016-08-01,25452.0,10.863814308399895
2016-08-09,1701.0,165.0,0.0,56101,114892.0,2016,8,9,2016-08-01,24372.0,10.934908916663861
2016-08-10,1158.0,109.0,0.0,50100,101761.0,2016,8,10,2016-08-01,16512.0,10.821776287072955
2016-08-11,1238.0,152.0,0.0,47420,93639.0,2016,8,11,2016-08-01,18504.0,10.766799359619396
2016-08-12,1467.0,144.0,0.0,44729,90685.0,2016,8,12,2016-08-01,21060.0,10.708377339816602
2016-08-13,3333.0,125.0,0.0,38903,100035.0,2016,8,13,2016-08-01,42996.0,10.568826647455502
2016-08-14,2154.0,91.0,0.0,32961,74055.0,2016,8,14,2016-08-01,28032.0,10.403080323368991
2016-08-15,1417.0,175.0,0.0,49056,107305.0,2016,8,15,2016-08-01,21204.0,10.80071778167154
2016-08-16,1295.0,164.0,0.0,50411,103010.0,2016,8,16,2016-08-01,19476.0,10.827964684213782
2016-08-17,1430.0,138.0,0.0,53983,113583.0,2016,8,17,2016-08-01,20472.0,10.89642446116701
2016-08-18,1459.0,163.0,0.0,53209,115041.0,2016,8,18,2016-08-01,21420.0,10.88198283395394
2016-08-19,1862.0,175.0,0.0,51658,110723.0,2016,8,19,2016-08-01,26544.0,10.852400351227539
2016-08-20,4385.0,167.0,0.0,45808,138864.0,2016,8,20,2016-08-01,56628.0,10.732214027337896
2016-08-21,2664.0,127.0,0.0,35041,96941.0,2016,8,21,2016-08-01,35016.0,10.464274083455889
2016-08-22,1679.0,192.0,0.0,54201,118995.0,2016,8,22,2016-08-01,24756.0,10.900454637442037
2016-08-23,1675.0,170.0,0.0,58665,127012.0,2016,8,23,2016-08-01,24180.0,10.979598575857723
2016-08-24,1597.0,160.0,0.0,58134,127066.0,2016,8,24,2016-08-01,23004.0,10.97050596961306
2016-08-25,1436.0,169.0,0.0,53480,111985.0,2016,8,25,2016-08-01,21288.0,10.88706303121588
2016-08-26,1878.0,197.0,0.0,52026,112005.0,2016,8,26,2016-08-01,27264.0,10.859498872605215
2016-08-27,3767.0,173.0,0.0,45673,120578.0,2016,8,27,2016-08-01,49356.0,10.729262592657507
2016-08-28,3560.0,159.0,0.0,44639,121056.0,2016,8,28,2016-08-01,46536.0,10.706363195370585
2016-08-29,1530.0,174.0,0.0,53279,115101.0,2016,8,29,2016-08-01,22536.0,10.883297536269366
2016-08-30,1510.0,160.0,0.0,57392,121098.0,2016,8,30,2016-08-01,21960.0,10.957660199772064
2016-08-31,1320.0,136.0,0.0,57200,118815.0,2016,8,31,2016-08-01,19104.0,10.95430917736789
2016-09-01,714.0,104.0,0.0,38174,77415.0,2016,9,1,2016-09-01,11064.0,10.549909934589838
2016-09-02,2314.0,252.0,0.0,52999,126790.0,2016,9,2,2016-09-01,33816.0,10.878028324431728
2016-09-03,4009.0,268.0,0.0,41629,117476.0,2016,9,3,2016-09-01,54540.0,10.636552318761908
2016-09-04,5467.0,185.0,0.0,46020,140347.0,2016,9,4,2016-09-01,70044.0,10.736831363589356
2016-09-05,3778.0,190.0,0.0,45431,118022.0,2016,9,5,2016-09-01,49896.0,10.72394997039761
2016-09-06,1018.0,178.0,0.0,52432,108743.0,2016,9,6,2016-09-01,16488.0,10.867272370938595
2016-09-07,1328.0,199.0,0.0,60278,130391.0,2016,9,7,2016-09-01,20712.0,11.006722473689681
2016-09-08,1511.0,179.0,0.0,61551,130259.0,2016,9,8,2016-09-01,22428.0,11.027621378434315
2016-09-09,1582.0,178.0,0.0,56804,118213.0,2016,9,9,2016-09-01,23256.0,10.947362024764903
2016-09-10,3549.0,229.0,0.0,48454,127252.0,2016,9,10,2016-09-01,48084.0,10.788370173250604
2016-09-11,3572.0,216.0,0.0,52238,136353.0,2016,9,11,2016-09-01,48048.0,10.863565478378225
2016-09-12,1620.0,225.0,0.0,61083,127447.0,2016,9,12,2016-09-01,24840.0,11.019988874039978
2016-09-13,1462.0,198.0,0.0,64818,135366.0,2016,9,13,2016-09-01,22296.0,11.07933862154504
2016-09-14,1369.0,157.0,0.0,58928,121511.0,2016,9,14,2016-09-01,20196.0,10.984071638684847
2016-09-15,1612.0,240.0,0.0,67312,140436.0,2016,9,15,2016-09-01,25104.0,11.117093805830303
2016-09-16,2047.0,225.0,0.0,65257,145454.0,2016,9,16,2016-09-01,29964.0,11.086088599124372
2016-09-17,5117.0,210.0,0.0,59199,154037.0,2016,9,17,2016-09-01,66444.0,10.988659928837535
2016-09-18,3191.0,159.0,0.0,51685,131788.0,2016,9,18,2016-09-01,42108.0,10.852922883002584
2016-09-19,555.0,101.0,0.0,34205,67180.0,2016,9,19,2016-09-01,9084.0,10.440127111195098
2016-09-20,1454.0,200.0,0.0,64881,135085.0,2016,9,20,2016-09-01,22248.0,11.080310101740798
2016-09-21,1566.0,182.0,0.0,65453,142356.0,2016,9,21,2016-09-01,23160.0,11.089087606804009
2016-09-22,1681.0,207.0,0.0,67762,146370.0,2016,9,22,2016-09-01,25140.0,11.123756844828955
2016-09-23,2053.0,248.0,0.0,65499,142458.0,2016,9,23,2016-09-01,30588.0,11.089790154331226
2016-09-24,3990.0,212.0,0.0,53258,137355.0,2016,9,24,2016-09-01,52968.0,10.882903307029347
2016-09-25,3871.0,169.0,0.0,53563,143312.0,2016,9,25,2016-09-01,50508.0,10.888613810185714
2016-09-26,1375.0,170.0,0.0,61120,128011.0,2016,9,26,2016-09-01,20580.0,11.020594423840402
2016-09-27,1175.0,150.0,0.0,61334,122347.0,2016,9,27,2016-09-01,17700.0,11.024089617429157
2016-09-28,931.0,107.0,0.0,59456,120072.0,2016,9,28,2016-09-01,13740.0,10.99299182217351
2016-09-29,808.0,131.0,0.0,55550,104364.0,2016,9,29,2016-09-01,12840.0,10.925038795067776
2016-09-30,175.0,20.0,0.0,21368,45194.0,2016,9,30,2016-09-01,2580.0,9.969649754789797
2016-10-01,2017.0,133.0,0.0,39809,91771.0,2016,10,1,2016-10-01,27396.0,10.591848296362112
2016-10-02,2147.0,119.0,0.0,41018,100425.0,2016,10,2,2016-10-01,28620.0,10.621766273733678
2016-10-03,1514.0,183.0,0.0,56369,116682.0,2016,10,3,2016-10-01,22560.0,10.939674640985677
2016-10-04,1035.0,144.0,0.0,60196,123551.0,2016,10,4,2016-10-01,15876.0,11.00536118390661
2016-10-05,1240.0,160.0,0.0,65031,126942.0,2016,10,5,2016-10-01,18720.0,11.082619358263033
2016-10-06,1580.0,205.0,0.0,67580,137567.0,2016,10,6,2016-10-01,23880.0,11.121067360268281
2016-10-07,2398.0,222.0,0.0,65881,142612.0,2016,10,7,2016-10-01,34104.0,11.095605363289915
2016-10-08,2002.0,160.0,0.0,34624,86818.0,2016,10,8,2016-10-01,27864.0,10.452302362206153
2016-10-09,713.0,56.0,0.0,21687,46334.0,2016,10,9,2016-10-01,9900.0,9.984468281668407
2016-10-10,2013.0,163.0,0.0,52248,107487.0,2016,10,10,2016-10-01,28068.0,10.863756891582494
2016-10-11,1172.0,142.0,0.0,58754,113228.0,2016,10,11,2016-10-01,17472.0,10.981114514795102
2016-10-12,1170.0,153.0,0.0,57497,119851.0,2016,10,12,2016-10-01,17712.0,10.959488051511292
2016-10-13,1064.0,168.0,0.0,61209,117523.0,2016,10,13,2016-10-01,16800.0,11.022049516511858
2016-10-14,1592.0,183.0,0.0,60561,123000.0,2016,10,14,2016-10-01,23496.0,11.011406400524537
2016-10-15,3904.0,207.0,0.0,51991,138233.0,2016,10,15,2016-10-01,51816.0,10.858825905660948
2016-10-16,3195.0,172.0,0.0,48866,126550.0,2016,10,16,2016-10-01,42468.0,10.796837137108716
2016-10-17,1447.0,236.0,0.0,62649,132131.0,2016,10,17,2016-10-01,23028.0,11.045302998504885
2016-10-18,1656.0,194.0,0.0,68224,143635.0,2016,10,18,2016-10-01,24528.0,11.130551688085461
2016-10-19,1902.0,164.0,0.0,69758,145347.0,2016,10,19,2016-10-01,26760.0,11.152787388447106
2016-10-20,1377.0,198.0,0.0,63668,131686.0,2016,10,20,2016-10-01,21276.0,11.061437360549744
2016-10-21,724.0,102.0,0.0,40865,80787.0,2016,10,21,2016-10-01,11136.0,10.61802922995023
2016-10-22,658.0,45.0,0.0,25301,55557.0,2016,10,22,2016-10-01,8976.0,10.138599199626192
2016-10-23,2616.0,134.0,0.0,41462,99878.0,2016,10,23,2016-10-01,34608.0,10.632532624093058
2016-10-24,1145.0,146.0,0.0,55254,106893.0,2016,10,24,2016-10-01,17244.0,10.919696014949421
2016-10-25,716.0,102.0,0.0,52667,96848.0,2016,10,25,2016-10-01,11040.0,10.87174435243489
2016-10-26,809.0,85.0,0.0,52466,103870.0,2016,10,26,2016-10-01,11748.0,10.867920619736298
2016-10-27,101.0,23.0,0.0,21054,39660.0,2016,10,27,2016-10-01,1764.0,9.95484584481127
2016-10-28,766.0,111.0,0.0,46233,89857.0,2016,10,28,2016-10-01,11856.0,10.741449107803486
2016-10-29,2615.0,153.0,0.0,42513,103274.0,2016,10,29,2016-10-01,35052.0,10.65756519049298
2016-10-30,2971.0,114.0,0.0,37760,107572.0,2016,10,30,2016-10-01,38388.0,10.539005620259436
2016-10-31,1090.0,123.0,0.0,50071,107875.0,2016,10,31,2016-10-01,16032.0,10.821197277163698
2016-11-01,868.0,105.0,0.0,55944,110056.0,2016,11,1,2016-11-01,12936.0,10.932106469383703
2016-11-02,1242.0,141.0,0.0,62133,133258.0,2016,11,2,2016-11-01,18288.0,11.03703252774426
2016-11-03,943.0,174.0,0.0,59632,124673.0,2016,11,3,2016-11-01,15492.0,10.99594762171904
2016-11-04,1538.0,207.0,0.0,57867,126507.0,2016,11,4,2016-11-01,23424.0,10.96590255289235
2016-11-05,3416.0,177.0,0.0,48687,128639.0,2016,11,5,2016-11-01,45240.0,10.793167332983991
2016-11-06,2293.0,97.0,0.0,39413,104186.0,2016,11,6,2016-11-01,29844.0,10.581850990103325
2016-11-07,972.0,119.0,0.0,49883,106484.0,2016,11,7,2016-11-01,14520.0,10.817435542331806
2016-11-08,1137.0,107.0,0.0,56589,123718.0,2016,11,8,2016-11-01,16212.0,10.943569899013834
2016-11-09,257.0,40.0,0.0,38050,75883.0,2016,11,9,2016-11-01,4044.0,10.546656363289832
2016-11-10,813.0,139.0,0.0,50863,111472.0,2016,11,10,2016-11-01,13092.0,10.836891022686792
2016-11-11,1248.0,165.0,0.0,45826,105021.0,2016,11,11,2016-11-01,18936.0,10.732606894619288
2016-11-12,1916.0,114.0,0.0,34664,86968.0,2016,11,12,2016-11-01,25728.0,10.453456963419745
2016-11-13,2076.0,95.0,0.0,36806,95679.0,2016,11,13,2016-11-01,27192.0,10.51341615434514
2016-11-14,728.0,97.0,0.0,48810,113590.0,2016,11,14,2016-11-01,11064.0,10.795690488881194
2016-11-15,105.0,16.0,0.0,22884,48797.0,2016,11,15,2016-11-01,1644.0,10.03819325538842
